Age,Work-class,Fnlwgt,Education,Education-num,Marital-stat,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,"<=50k, >50k"
44,1,116632,6,10,2,4,2,1,1,0,0,40,1,1
27,1,405855,5,5,1,7,6,1,1,0,0,40,21,0
20,1,298227,6,10,1,6,1,1,1,0,0,35,1,0
44,1,290521,2,9,5,2,5,2,0,0,0,40,1,0
51,1,56915,2,9,2,7,2,4,1,0,0,40,1,0
20,1,146538,2,9,2,10,2,1,1,0,0,40,1,0
17, ,258872,3,7,1, ,4,1,0,0,0,5,1,0
19,1,206399,2,9,1,10,4,2,0,0,0,40,1,0
45,3,197332,6,10,2,7,2,1,1,0,0,55,1,1
60,1,245062,2,9,2,7,2,1,1,0,0,40,1,1
42,1,197583,7,12,2,2,2,2,1,0,0,40, ,1
44,2,234885,2,9,2,6,3,1,0,0,0,40,1,1
40,1,72887,8,11,2,10,2,3,1,0,0,40,1,1
30,1,180374,2,9,2,2,3,1,0,0,0,40,1,0
38,1,351299,6,10,2,8,2,2,1,0,0,50,1,0
23,1,54012,2,9,2,8,2,1,1,0,0,60,1,0
32, ,115745,6,10,2, ,2,1,1,0,0,40,1,0
44,1,116632,7,12,1,9,4,1,1,0,0,40,1,0
54,5,288825,2,9,2,8,2,2,1,0,0,40,1,0
32,1,132601,1,13,2,4,2,1,1,0,0,50,1,0
50,1,193374,16,2,4,7,5,1,1,0,0,40,1,0
24,1,170070,1,13,1,12,1,1,0,0,0,20,1,0
37,1,126708,2,9,2,1,3,1,0,0,0,60,1,0
52,1,35598,2,9,3,8,5,1,1,0,0,40,1,0
38,1,33983,6,10,2,8,2,1,1,0,0,40,1,0
49,1,192776,4,14,2,2,2,1,1,0,1977,45,1,1
30,1,118551,1,13,2,12,3,1,0,0,0,16,1,1
60,1,201965,6,10,1,4,5,1,1,0,0,40,1,1
22, ,139883,6,10,1, ,4,1,1,0,0,40,1,0
35,1,285020,2,9,1,7,1,1,1,0,0,40,1,0
30,1,303990,2,9,1,8,1,1,1,0,0,60,1,0
67,1,49401,8,11,3,5,1,1,0,0,0,24,1,0
46,1,279196,1,13,1,7,1,1,0,0,0,40,1,0
17,1,211870,5,5,1,5,1,1,1,0,0,6,1,0
22,1,281432,6,10,1,3,4,1,1,0,0,30,1,0
27,1,161155,13,6,1,5,1,1,1,0,0,40,1,0
23,1,197904,2,9,1,5,5,1,0,0,0,35,1,0
33,1,111746,7,12,2,7,2,1,1,0,0,45,22,0
43,2,170721,6,10,2,7,2,1,1,0,0,20,1,0
28,6,70100,1,13,1,4,1,1,1,0,0,20,1,0
41,1,193626,2,9,4,7,5,1,0,0,0,40,1,0
52, ,271749,14,8,1, ,6,2,1,594,0,40,1,0
25,1,189775,6,10,4,1,4,2,0,0,0,20,1,0
63, ,401531,16,2,2, ,2,1,1,0,0,35,1,0
59,5,286967,2,9,2,8,2,1,1,0,0,45,1,0
45,5,164427,1,13,3,4,5,1,0,0,0,40,1,0
38,1,91039,1,13,2,6,2,1,1,15024,0,60,1,1
40,1,347934,2,9,1,5,1,1,0,0,0,35,1,0
46,4,371373,2,9,3,1,1,1,1,0,0,40,1,0
35,1,32220,7,12,1,2,1,1,0,0,0,60,1,0
34,1,187251,2,9,3,4,5,1,0,0,0,25,1,0
33,1,178107,1,13,1,7,4,1,1,0,0,20,1,0
41,1,343121,2,9,3,1,5,1,0,0,0,36,1,0
20,1,262749,6,10,1,10,4,1,1,0,0,40,1,0
23,1,403107,12,3,1,5,4,1,1,0,0,40,37,0
26,1,64293,6,10,1,4,1,1,0,0,0,35,1,0
72, ,303588,2,9,2, ,2,1,1,0,0,20,1,0
23,5,324960,2,9,1,9,1,1,1,0,0,40,18,0
62,5,114060,2,9,2,8,2,1,1,0,0,40,1,0
52,1,48925,6,10,2,1,2,1,1,0,0,40,1,0
58,1,180980,6,10,3,5,5,1,0,0,0,42,24,0
25,1,181054,1,13,1,6,1,1,0,0,0,40,1,0
24,1,388093,1,13,1,2,1,2,1,0,0,40,1,0
19,1,249609,6,10,1,11,4,1,1,0,0,8,1,0
43,1,112131,6,10,2,2,2,1,1,0,0,40,1,0
47,5,543162,2,9,6,1,5,2,0,0,0,40,1,0
39,1,91996,2,9,3,5,5,1,0,0,0,40,1,0
49,1,141944,8,11,4,3,5,1,1,0,1380,42,1,0
53, ,251804,12,3,5, ,5,2,0,0,0,30,1,0
32,1,37070,8,11,1,7,1,1,1,0,0,45,1,0
34,1,337587,6,10,2,4,2,1,1,0,0,50,1,1
28,1,189346,2,9,3,7,1,1,1,0,0,45,1,0
57, ,222216,8,11,5, ,5,1,0,0,0,38,1,0
25,1,267044,6,10,1,1,1,4,0,0,0,20,1,0
20, ,214635,6,10,1, ,4,1,1,0,0,24,1,0
21, ,204226,6,10,1, ,5,1,0,0,0,35,1,0
34,1,108116,1,13,2,4,2,1,1,0,0,50,1,1
38,3,99146,1,13,2,2,2,1,1,15024,0,80,1,1
50,1,196232,2,9,2,2,2,1,1,7688,0,50,1,1
24,5,248344,6,10,3,3,1,2,1,0,0,50,1,0
37,5,186035,6,10,2,12,2,1,1,0,0,45,1,1
44,1,177905,6,10,3,10,5,1,1,0,0,58,1,1
28,1,85812,6,10,2,6,3,1,0,0,0,40,1,0
42,1,221172,1,13,2,2,2,1,1,0,0,40,1,1
74,1,99183,6,10,3,1,1,1,0,0,0,9,1,0
38,2,190387,2,9,2,7,2,1,1,0,0,50,1,0
44,2,202692,4,14,2,4,2,1,1,0,0,40,1,0
44,1,109339,3,7,3,10,5,4,0,0,0,46,4,0
26,1,108658,2,9,1,10,1,1,1,0,0,40,1,0
36,1,197202,2,9,2,5,2,2,1,0,0,40,1,0
41,1,101739,7,12,2,2,3,1,0,0,0,50,1,1
67,1,231559,11,15,2,4,2,1,1,20051,0,48,1,1
39,5,207853,14,8,2,12,2,1,1,0,0,50,1,0
57,1,190942,16,2,5,13,1,2,0,0,0,30,1,0
29,1,102345,8,11,6,7,1,1,1,0,0,40,1,0
31,3,41493,1,13,1,9,1,1,0,0,0,45,1,0
34, ,190027,2,9,1, ,5,2,0,0,0,40,1,0
44,1,210525,6,10,2,8,2,1,1,0,0,40,1,0
29,1,133937,10,16,1,4,4,1,1,0,0,40,1,0
30,1,237903,6,10,1,3,5,1,0,0,0,40,1,0
27,1,163862,2,9,1,8,1,1,1,0,0,40,1,0
27,1,201872,6,10,2,6,2,1,1,0,0,50,1,0
32,1,84179,2,9,1,3,1,1,0,0,0,45,1,0
58,1,51662,13,6,2,5,3,1,0,0,0,8,1,0
35,5,233327,6,10,2,11,2,1,1,0,0,40,1,0
21,1,259510,2,9,1,3,4,1,1,0,0,36,1,0
28,1,184831,6,10,1,7,5,1,1,0,0,40,1,0
46,2,245724,6,10,3,2,1,1,1,0,0,50,1,0
36,2,27053,2,9,6,5,5,1,0,0,0,40,1,0
72,1,205343,3,7,5,1,5,1,0,0,0,40,1,0
35,1,229328,2,9,2,10,3,2,0,0,0,40,1,0
33,4,319560,8,11,3,7,5,2,0,0,0,40,1,1
69,1,136218,3,7,1,10,1,1,0,0,0,40,1,0
35,1,54576,2,9,2,10,2,1,1,0,0,40,1,0
31,1,323069,2,9,6,1,5,1,0,0,0,20, ,0
34,1,148291,2,9,2,12,3,1,0,0,0,32,1,0
30,1,152453,3,7,2,5,2,1,1,0,0,40,21,0
28,1,114053,1,13,1,8,1,1,1,0,0,55,1,0
54,1,212960,1,13,2,6,2,1,1,0,0,35,1,1
47,1,264052,6,10,2,4,2,1,1,0,0,50,1,1
24,1,82804,2,9,1,3,5,2,0,0,0,40,1,0
52,2,334273,1,13,2,4,2,1,1,0,0,60,1,1
20,1,27337,2,9,1,3,4,4,1,0,0,48,1,0
43,3,188436,4,14,2,2,2,1,1,5013,0,45,1,0
45,1,433665,9,4,6,5,5,1,0,0,0,40,21,0
29,2,110663,2,9,6,7,1,1,1,0,0,35,1,0
47,1,87490,4,14,3,2,5,1,1,0,0,42,1,0
24,1,354351,2,9,1,7,4,1,1,0,0,40,1,0
51,1,95469,2,9,2,4,2,1,1,0,0,40,1,0
17,1,242718,3,7,1,6,4,1,1,0,0,12,1,0
37,1,22463,8,11,2,7,2,1,1,0,1977,40,1,1
27,1,158156,10,16,1,4,1,1,0,0,0,70,1,0
29,1,350162,1,13,2,2,3,1,1,0,0,40,1,1
18, ,165532,14,8,1, ,4,1,1,0,0,25,1,0
36,2,28738,7,12,3,6,5,1,0,0,0,35,1,0
58,5,283635,1,13,1,4,1,1,0,0,0,40,1,0
26,2,86646,6,10,2,7,2,1,1,0,0,45,1,0
65, ,195733,6,10,2, ,2,1,1,0,0,30,1,1
57,1,69884,2,9,2,6,2,1,1,0,0,40,1,1
59,1,199713,2,9,2,7,2,1,1,0,0,40,1,0
27,1,181659,2,9,2,10,2,1,1,0,0,40,1,0
31,2,340939,1,13,1,12,1,1,1,0,0,40,1,0
21,1,197747,6,10,1,6,4,1,0,0,0,24,1,0
29,1,34292,6,10,1,1,1,1,1,0,0,60,1,0
18,1,156764,3,7,1,5,4,1,1,0,0,40,1,0
52,1,25826,13,6,2,7,2,1,1,0,1887,47,1,1
57,3,103948,1,13,3,4,1,1,1,0,0,80,1,0
42, ,137390,2,9,2, ,2,1,1,0,0,40,1,0
55, ,105138,2,9,2, ,3,3,0,0,0,40,1,0
60,1,39352,9,4,1,8,1,1,1,0,0,48,1,1
31,1,168387,1,13,2,4,2,1,1,7688,0,40,5,1
23,1,117789,1,13,1,1,4,1,0,0,0,40,1,0
27,1,267147,2,9,1,6,4,1,1,0,0,40,1,0
23, ,99399,6,10,1, ,5,4,0,0,0,25,1,0
42,2,214242,11,15,2,4,2,1,1,0,1902,50,1,1
25,1,200408,6,10,1,12,1,1,1,2174,0,40,1,0
49,1,136455,1,13,1,4,1,1,0,0,0,45,1,0
32,1,239824,1,13,1,12,1,1,1,0,0,40,1,0
19,1,217039,6,10,1,1,4,1,1,0,0,28,1,0
60,1,51290,9,4,3,5,1,1,0,0,0,40,1,0
42,5,175674,5,5,2,5,2,1,1,0,0,40,1,0
35,2,194404,7,12,1,9,1,1,1,0,0,40,1,0
48,1,45612,2,9,1,1,5,2,0,0,0,37,1,0
51,1,410114,4,14,2,7,2,1,1,0,0,40,1,1
29,1,182521,2,9,1,7,1,4,1,0,0,40,1,0
36,5,339772,2,9,6,2,1,2,1,0,0,40,1,0
17,1,169658,13,6,1,5,4,1,0,0,0,21,1,0
52,1,200853,4,14,3,4,1,1,0,6849,0,60,1,0
24,1,247564,2,9,1,7,1,1,1,0,0,40,1,0
24,1,249909,2,9,2,3,2,1,1,0,0,50,1,0
26,5,208122,1,13,1,4,4,1,1,1055,0,40,1,0
27,1,109881,1,13,1,5,4,1,0,0,0,20,1,0
39,1,207824,2,9,1,3,4,1,1,0,0,60,1,0
30,1,369027,2,9,2,8,2,2,1,0,0,45,1,0
50,2,114117,2,9,2,2,2,1,1,0,0,32,1,0
52,3,51048,1,13,2,6,2,1,1,0,0,55,1,0
46,1,102388,11,15,2,4,2,1,1,15024,0,45,1,1
23,1,190483,1,13,1,6,4,1,0,0,0,20,1,0
45,1,462440,3,7,5,5,1,2,0,0,0,20,1,0
65,1,109351,5,5,5,13,5,2,0,0,0,24,1,0
29,1,34383,8,11,2,8,2,1,1,0,0,55,1,0
47,1,241832,5,5,4,3,5,1,1,0,0,40,37,0
30,1,124187,2,9,1,9,4,2,1,0,0,60,1,0
34,1,153614,2,9,2,6,2,1,1,0,0,45,1,1
38,2,267556,2,9,2,6,2,1,1,0,0,64,1,0
33,1,205469,6,10,2,2,2,1,1,0,0,40,1,1
49,1,268090,1,13,2,6,2,1,1,0,0,26,1,1
47,2,165039,6,10,1,5,5,2,0,0,0,40,1,0
49,5,120451,13,6,6,5,5,2,0,0,0,40,1,0
43,1,154374,6,10,2,7,2,1,1,15024,0,60,1,1
30,1,103649,1,13,2,1,3,2,0,0,0,40,1,1
58,2,35723,2,9,2,7,2,1,1,0,0,60,1,0
19,1,262601,2,9,1,5,4,1,0,0,0,14,1,0
21,1,226181,1,13,1,3,1,1,1,0,0,40,1,0
33,1,175697,1,13,2,2,2,1,1,15024,0,60,1,1
47,3,248145,12,3,2,8,2,1,1,0,0,50,13,0
52,2,289436,10,16,2,4,2,1,1,0,0,60,1,1
26,1,75654,2,9,3,7,1,1,1,0,0,55,1,0
60,1,199378,2,9,2,7,2,1,1,0,0,40,1,0
21,1,160968,6,10,1,3,4,1,1,0,0,40,1,0
36,1,188563,6,10,2,6,2,1,1,5178,0,50,1,1
31,1,55849,6,10,2,7,2,1,1,0,0,45,1,0
50,3,195322,10,16,6,4,1,1,1,0,0,40,1,1
31,5,402089,2,9,3,1,5,1,0,0,0,40,1,0
71,1,78277,2,9,2,7,2,1,1,0,0,15,1,0
58, ,158611,2,9,2, ,2,1,1,0,0,50,1,0
30,6,169496,1,13,2,12,2,1,1,0,0,40,1,1
20,1,130959,6,10,1,5,4,1,1,0,0,20,1,0
24,1,556660,2,9,1,2,6,1,1,4101,0,50,1,0
35,1,292472,10,16,2,4,2,3,1,0,0,40,28,1
38,6,143774,6,10,6,2,1,1,0,0,0,45,1,0
27,1,288341,2,9,1,10,4,1,0,0,0,32,1,0
29,6,71592,6,10,1,1,5,3,0,0,0,40,16,0
70, ,167358,5,5,5, ,5,1,0,1111,0,15,1,0
34,1,106742,2,9,2,7,2,1,1,0,0,45,1,0
44,1,219288,9,4,2,7,2,1,1,0,0,35,1,0
43,1,174524,2,9,2,10,2,1,1,0,0,40,1,1
44,2,335183,14,8,2,3,2,2,1,0,0,40,1,1
35,1,261293,4,14,1,6,1,1,1,0,0,60,1,0
27,1,111900,6,10,1,4,1,1,1,0,0,40,1,0
43,5,194360,4,14,1,4,1,1,1,0,0,38,1,0
20,1,81145,6,10,1,6,1,1,0,0,0,25,1,0
42,1,341204,7,12,3,4,5,1,0,8614,0,40,1,1
27,6,249362,6,10,2,8,2,1,1,3411,0,40,1,0
42,1,247019,2,9,2,7,2,2,1,0,0,40,1,1
20, ,114746,3,7,4, ,4,3,0,0,1762,40,11,0
24,1,172146,5,5,1,10,1,1,1,0,1721,40,1,0
48,4,110457,6,10,3,2,1,1,1,0,0,40,1,0
17, ,80077,3,7,1, ,4,1,0,0,0,20,1,0
17,2,368700,3,7,1,9,4,1,1,0,0,10,1,0
33,1,182556,1,13,2,2,2,1,1,0,0,40,1,1
50,3,219420,2,9,2,6,2,1,1,0,0,50,1,1
22,1,240817,2,9,1,6,4,1,0,2597,0,40,1,0
17,1,102726,14,8,1,5,4,1,1,0,0,16,1,0
32,1,226267,6,10,2,1,2,1,1,0,0,40,21,0
31,1,125457,2,9,1,7,1,1,1,0,0,45,1,0
58,2,204021,2,9,5,2,1,1,1,0,0,50,1,0
29,5,92262,2,9,1,11,4,1,1,0,0,48,1,0
37,1,161141,8,11,2,7,2,1,1,0,0,40,22,1
34,2,190290,2,9,2,7,2,1,1,0,0,40,1,1
23,5,430828,6,10,6,2,5,2,1,0,0,40,1,0
18,6,59342,3,7,1,1,4,1,0,0,0,5,1,0
34,1,136721,2,9,3,2,1,1,0,0,0,40,1,0
66, ,149422,9,4,1, ,1,1,1,0,0,4,1,0
45,5,86644,1,13,2,4,3,1,0,0,0,55,1,0
41,1,195124,4,14,1,2,1,1,1,0,0,35,25,0
26,1,167350,2,9,1,5,6,1,1,0,0,30,1,0
54,5,113000,6,10,2,9,2,1,1,0,0,40,1,0
24,1,140027,6,10,1,10,4,2,0,0,0,45,1,0
42,1,262425,6,10,2,4,2,1,1,0,0,50,1,0
20,1,316702,6,10,1,4,4,1,1,0,0,20,1,0
23,6,335453,1,13,1,12,1,1,0,0,0,20,1,0
25, ,202480,7,12,1, ,6,1,1,0,0,45,1,0
35,1,203628,4,14,1,4,1,1,1,0,0,60,1,1
31,1,118710,4,14,2,12,2,1,1,0,1902,40,1,1
30,1,189620,1,13,1,4,4,1,0,0,0,40,18,0
19,1,475028,2,9,1,6,4,1,0,0,0,20,1,0
36,5,110866,1,13,1,4,1,1,1,0,0,50,1,0
31,1,243605,1,13,5,6,5,1,0,0,1380,40,13,0
21,1,163870,6,10,1,3,4,1,1,0,0,30,1,0
31,2,80145,6,10,2,7,2,1,1,0,0,40,1,0
46,1,295566,10,16,3,4,5,1,0,25236,0,65,1,1
44,1,63042,1,13,3,2,4,1,0,0,0,50,1,1
40,1,229148,14,8,2,5,2,2,1,0,0,40,19,0
45,1,242552,6,10,1,6,1,2,1,0,0,40,1,0
60,1,177665,2,9,2,7,2,1,1,0,0,35,1,0
18,1,208103,3,7,1,5,6,1,1,0,0,25,1,0
28,1,296450,1,13,2,4,2,1,1,0,0,40,1,0
36,1,70282,6,10,3,1,5,2,0,0,0,40,1,0
36,1,271767,1,13,6,4,1,1,1,0,0,40, ,0
40,1,144995,8,11,2,12,2,1,1,4386,0,40,1,0
36,5,382635,1,13,3,1,5,1,0,0,0,35,15,0
31,1,295697,2,9,6,5,5,2,0,0,0,40,1,0
33,1,194141,2,9,2,10,2,1,1,0,0,40,1,0
19,6,378418,2,9,1,12,4,1,0,0,0,40,1,0
22,1,214399,6,10,1,6,4,1,0,0,0,15,1,0
34,1,217460,1,13,2,2,2,1,1,0,0,45,1,1
33,1,182556,2,9,1,5,1,1,1,0,0,40,1,0
41,1,125831,2,9,2,7,2,1,1,0,2051,60,1,0
29,1,271328,1,13,1,4,1,1,1,4650,0,40,1,0
50,5,50459,2,9,2,2,2,1,1,0,0,42,1,1
42,1,162140,1,13,2,2,2,1,1,7298,0,45,1,1
43,1,177937,1,13,1,4,1,1,1,0,0,40, ,1
44,1,111502,2,9,2,6,3,1,0,0,0,40,1,0
20,1,299047,6,10,1,5,1,1,0,0,0,20,1,0
31,1,223212,2,9,2,5,2,1,1,0,0,40,21,0
65,2,118474,3,7,2,2,2,1,1,9386,0,59, ,1
23,1,352139,6,10,1,5,1,1,0,0,0,24,1,0
55,1,173093,6,10,3,1,1,3,0,0,0,40,1,0
26,1,181655,8,11,2,1,2,1,1,0,2377,45,1,0
25,1,332702,8,11,1,5,4,1,0,0,0,15,1,0
45, ,51164,6,10,2, ,3,2,0,0,0,40,1,0
35,1,234901,6,10,2,7,2,1,1,2407,0,40,1,0
36,1,131414,6,10,1,6,1,2,0,0,0,36,1,0
43,6,260960,1,13,2,4,2,1,1,0,0,50,1,0
56,1,156052,2,9,5,5,5,2,0,594,0,20,1,0
42,1,279914,1,13,2,12,2,1,1,0,0,40,1,1
19,1,192453,6,10,1,5,6,1,0,0,0,25,1,0
55,2,200939,2,9,2,8,2,1,1,0,0,72,1,0
42,1,151408,4,14,1,2,1,1,0,14084,0,50,1,1
26,1,112847,8,11,1,12,4,1,1,0,0,40,1,0
17,1,316929,14,8,1,3,4,1,1,0,0,20,1,0
42,5,126319,1,13,2,4,3,1,0,0,0,40,1,1
55,1,197422,2,9,2,8,2,1,1,7688,0,40,1,1
32,1,267736,6,10,1,1,4,2,0,0,0,40,1,0
29,1,267034,3,7,1,7,4,2,1,0,0,40,29,0
46,6,193047,1,13,2,4,2,1,1,0,0,37,1,0
29,6,356089,1,13,2,2,2,1,1,7688,0,40,1,1
22,1,223515,1,13,1,4,5,1,1,0,0,20,1,0
58,2,87510,13,6,2,7,2,1,1,0,0,40,1,0
23,1,145111,2,9,1,8,5,1,1,0,0,50,1,0
39,1,48093,2,9,1,3,1,1,1,0,0,40,1,0
27,1,31757,8,11,1,7,4,1,1,0,0,38,1,0
54,1,285854,2,9,2,8,2,1,1,0,0,40,1,1
33,5,120064,1,13,1,4,1,1,0,0,0,45,1,0
46,4,167381,2,9,2,1,3,1,0,0,0,40,1,1
37,1,103408,2,9,1,9,1,2,1,0,0,40,1,0
36,1,101460,2,9,1,5,1,1,0,0,0,18,1,0
59,5,420537,2,9,2,1,3,1,0,0,0,38,1,1
34,5,119411,2,9,3,11,5,1,1,0,0,40,22,0
53,3,128272,10,16,2,2,2,1,1,0,0,70,1,1
51,1,386773,1,13,1,6,1,1,1,0,0,55,1,1
32,1,283268,13,6,6,5,5,1,0,0,0,42,1,0
31,6,301526,6,10,4,5,6,1,1,0,0,40,1,0
22,1,151790,6,10,2,6,3,1,0,0,0,30,6,0
47,2,106252,1,13,3,6,1,1,0,0,0,50,1,0
32,1,188557,2,9,1,10,1,1,1,0,0,40,1,0
26,1,171114,6,10,1,9,1,1,0,0,0,38,1,0
37,1,327323,12,3,6,9,1,1,1,0,0,32,32,0
31,1,244147,2,9,3,7,5,1,1,0,0,55,1,0
37,1,280282,8,11,2,12,3,1,0,0,0,24,1,1
55,1,116442,2,9,1,6,1,1,1,0,0,38,1,0
23,5,282579,8,11,3,12,1,1,1,0,0,56,1,0
36,1,51838,6,10,3,1,5,1,0,0,0,40,1,0
34,1,73585,4,14,2,4,2,1,1,0,0,40, ,0
43,1,226902,1,13,2,6,2,1,1,0,0,50,1,1
54,1,279129,6,10,1,12,1,1,1,0,0,40,1,0
43,6,146908,6,10,2,7,2,1,1,0,0,40, ,0
28,1,196690,8,11,1,10,1,1,0,0,1669,42,1,0
40,1,130760,8,11,2,2,2,1,1,0,0,50,1,1
41,2,49572,6,10,2,2,2,1,1,0,0,60,1,0
40,1,237601,1,13,1,6,1,4,0,0,0,55,1,1
42,1,169628,6,10,3,1,1,2,0,0,0,38,1,0
61,2,36671,2,9,2,9,2,1,1,0,2352,50,1,0
18,1,231193,14,8,1,10,4,1,1,0,0,30,1,0
59, ,192130,2,9,2, ,2,1,1,0,0,16,1,0
21, ,149704,2,9,1, ,1,1,0,1055,0,40,1,0
48,1,102102,8,11,2,12,2,1,1,0,0,50,1,1
41,3,32185,1,13,2,12,2,1,1,0,0,40,1,0
18, ,196061,6,10,1, ,4,1,1,0,0,33,1,0
23,1,211046,2,9,1,6,1,1,0,2463,0,40,1,0
60,1,31577,2,9,2,8,2,1,1,0,0,60,1,1
22,1,162343,6,10,1,5,6,2,1,0,0,20,1,0
61,1,128831,2,9,2,10,2,1,1,0,0,40,1,0
25,1,316688,2,9,1,10,1,2,1,0,0,40,1,0
46,1,90758,4,14,1,12,1,1,1,0,0,35,1,1
43,1,274363,1,13,2,2,2,1,1,0,1902,40,3,1
43,1,154538,7,12,3,7,1,1,1,0,0,40,1,0
24,1,106085,2,9,1,5,4,2,1,0,1721,30,1,0
68,2,315859,3,7,1,9,5,1,1,0,0,20,1,0
31,1,51471,2,9,3,1,5,1,0,0,0,38,1,0
17,1,193830,3,7,1,6,4,1,0,0,0,20,1,0
32,1,231043,2,9,2,7,2,1,1,5178,0,48,1,1
50, ,23780,4,14,4, ,6,1,1,0,0,40,1,0
33,1,169879,1,13,2,4,2,1,1,3103,0,47,1,1
64,1,270333,1,13,2,4,2,1,1,0,0,40,1,1
20,1,138768,2,9,1,8,4,1,1,0,0,30,1,0
30,1,191571,2,9,6,5,4,1,0,0,0,36,1,0
22, ,219941,6,10,1, ,4,2,1,0,0,40,1,0
43,1,94113,6,10,3,2,1,1,1,0,0,45,1,0
22,1,137510,6,10,1,1,4,1,1,0,0,40,1,0
17,1,32607,13,6,1,9,4,1,1,0,0,20,1,0
47,2,93208,2,9,2,5,3,1,0,0,0,75,17,0
41,1,254440,8,11,1,4,1,1,0,0,0,60,1,0
56,1,186556,6,10,2,7,2,1,1,0,0,50,1,1
64,1,169871,2,9,2,8,2,1,1,0,0,45,1,0
47,1,191277,2,9,2,8,2,1,1,0,0,50,1,1
48,1,167159,8,11,1,1,5,1,1,0,0,40,1,0
31,1,171871,4,14,1,4,1,1,0,0,0,46,1,0
29,1,154411,8,11,1,12,4,1,1,0,0,40,1,0
30,1,129227,2,9,5,1,1,1,0,0,0,40,1,0
32,1,110331,2,9,2,2,2,1,1,0,1672,60,1,0
57,1,34269,2,9,5,8,5,1,1,0,653,42,1,1
62,1,174355,2,9,5,5,1,1,0,0,0,40,1,0
39,1,680390,2,9,6,10,5,1,0,0,0,24,1,0
43,1,233130,6,10,1,1,1,1,1,0,0,25,1,0
24,3,165474,1,13,1,6,4,1,1,0,0,40,1,0
42, ,257780,3,7,2, ,2,1,1,0,0,15,1,0
53,1,194259,6,10,2,1,3,1,0,4386,0,40,1,1
26,1,280093,6,10,1,3,4,1,1,0,0,40,1,0
73,2,177387,2,9,2,2,2,1,1,0,0,40,1,0
72, ,28929,3,7,5, ,1,1,0,0,0,24,1,0
55,1,105304,2,9,2,10,2,1,1,0,0,40,1,0
25,1,499233,2,9,3,1,1,1,1,0,0,40,1,0
41,1,180572,1,13,3,4,1,1,0,0,0,50,1,1
24,1,321435,1,13,1,2,1,1,1,0,0,50,1,0
63,1,86108,2,9,5,9,1,1,1,0,0,6,1,0
17,1,198124,3,7,1,6,4,1,1,0,0,20,1,0
35,1,135162,6,10,2,7,2,1,1,0,0,50,1,0
51,1,146813,6,10,2,4,2,1,1,0,0,40,1,1
62,5,291175,1,13,5,4,1,1,0,0,0,48,1,0
55,1,387569,2,9,2,7,2,1,1,4386,0,40,1,1
43,1,102895,6,10,3,4,1,1,1,0,0,40,1,0
40,5,33274,2,9,3,5,1,1,0,0,0,50,1,0
37,1,86551,1,13,2,2,2,1,1,0,0,45,1,1
39,1,138192,1,13,2,7,2,1,1,0,0,40,1,0
31,1,118966,2,9,1,7,4,1,1,0,0,18,1,0
61,1,99784,4,14,5,4,1,1,0,0,0,40,1,1
26,1,90980,8,11,3,1,1,1,0,0,0,55,1,0
46,2,177407,2,9,2,6,2,1,1,0,0,50,1,0
26,1,96467,1,13,1,4,1,1,0,0,0,40,1,0
48,6,327886,10,16,3,4,4,1,1,0,0,50,1,1
34,1,111567,2,9,1,8,4,1,1,0,0,40,1,0
34,5,166545,2,9,1,1,4,1,0,0,0,40,1,0
59,1,142182,2,9,2,5,2,1,1,0,0,40,1,1
34,1,188798,1,13,1,4,4,1,0,0,0,40,1,0
49,1,38563,1,13,1,2,1,1,0,0,0,56,1,1
18,1,216284,3,7,1,1,4,1,0,0,0,20,1,0
43,1,191547,2,9,2,9,2,1,1,0,0,40,21,0
48,1,285335,3,7,2,2,2,1,1,0,0,50,1,0
28,3,142712,6,10,2,2,2,1,1,0,0,70,1,0
33,1,80945,2,9,2,10,2,1,1,0,0,40,1,0
24,1,309055,6,10,1,6,1,1,0,0,0,15,1,0
21,1,62339,13,6,1,3,1,1,1,0,0,40,1,0
17,1,368700,3,7,1,6,4,1,1,0,0,28,1,0
39,1,176186,6,10,2,9,2,1,1,0,0,50,1,1
29,2,266855,1,13,6,4,4,1,1,0,0,40,1,0
44,1,48087,1,13,2,2,2,1,1,0,0,40,1,1
24,1,121313,6,10,1,8,4,1,1,0,0,50,1,0
71,2,143437,4,14,2,6,2,1,1,10605,0,40,1,1
51,2,160724,1,13,2,6,2,3,1,0,2415,40,12,1
55,1,282753,12,3,3,5,5,2,1,0,0,25,1,0
41,1,194636,1,13,2,2,2,1,1,0,0,60,1,1
23,1,153044,2,9,1,3,5,2,0,0,0,7,1,0
38,1,411797,8,11,3,1,5,1,0,0,0,40,1,0
39,1,117683,2,9,2,8,2,1,1,0,0,40,1,1
19,1,376540,2,9,1,1,1,1,0,0,0,30,1,0
49,1,72393,5,5,3,10,1,1,0,0,0,40,1,0
32,1,270335,1,13,2,1,6,1,1,0,0,40,16,1
27,1,96226,2,9,2,7,2,1,1,0,0,70,1,0
38,1,95336,1,13,2,6,2,1,1,0,0,50,1,1
33,1,258498,6,10,2,7,3,1,0,0,0,60,1,0
63, ,149698,6,10,2, ,2,1,1,0,0,15,1,0
23,1,205865,1,13,1,2,4,1,1,0,0,28,1,0
33,3,155781,6,10,2,7,2,1,1,0,0,60, ,0
54,2,406468,2,9,2,6,2,2,1,0,0,40,1,0
29,1,177119,8,11,3,12,1,1,0,2174,0,45,1,0
